,Level3Name,Level4Name,Classification,EmployeeLevelName,FiscalMonthNumber,Source,Amount
5940,Human Resources,Team2,Cost Effective,Analyst,4,Actuals,108.7952381
5941,Human Resources,Team2,Cost Effective,Analyst,4,Forecast,117.2247619
5942,Human Resources,Team2,Cost Effective,Analyst,5,Actuals,107.4619048
5943,Human Resources,Team2,Cost Effective,Analyst,5,Forecast,118.0247619
5944,Human Resources,Team2,Cost Effective,Analyst,6,Actuals,105.747619
5945,Human Resources,Team2,Cost Effective,Analyst,6,Forecast,118.0247619
5946,Human Resources,Team2,Cost Effective,Analyst,7,Actuals,104.4142857
5947,Human Resources,Team2,Cost Effective,Analyst,7,Forecast,118.9771429
5948,Human Resources,Team2,Cost Effective,Analyst,8,Actuals,101.747619
5949,Human Resources,Team2,Cost Effective,Analyst,8,Forecast,119.5485714
5950,Human Resources,Team2,Cost Effective,Analyst,9,Actuals,102.8904762
5951,Human Resources,Team2,Cost Effective,Analyst,9,Forecast,120.6914286
5952,Human Resources,Team2,Cost Effective,Analyst,10,Actuals,107.652381
5953,Human Resources,Team2,Cost Effective,Analyst,10,Forecast,121.2628571
5954,Human Resources,Team2,Cost Effective,Analyst,11,Actuals,108.2238095
5955,Human Resources,Team2,Cost Effective,Analyst,11,Forecast,121.6438095
5956,Human Resources,Team2,Cost Effective,Analyst,12,Actuals,110.9380952
5957,Human Resources,Team2,Cost Effective,Analyst,12,Forecast,121.6438095
5982,Human Resources,Team2,Cost Effective,Associate,1,Actuals,2.095238095
5983,Human Resources,Team2,Cost Effective,Associate,1,Forecast,1.714285714
5984,Human Resources,Team2,Cost Effective,Associate,2,Actuals,1.904761905
5985,Human Resources,Team2,Cost Effective,Associate,2,Forecast,1.714285714
5986,Human Resources,Team2,Cost Effective,Associate,3,Actuals,1.523809524
5987,Human Resources,Team2,Cost Effective,Associate,3,Forecast,1.714285714
5988,Human Resources,Team2,Cost Effective,Associate,4,Actuals,1.904761905
5989,Human Resources,Team2,Cost Effective,Associate,4,Forecast,1.714285714
5990,Human Resources,Team2,Cost Effective,Associate,5,Actuals,1.904761905
5991,Human Resources,Team2,Cost Effective,Associate,5,Forecast,1.714285714
5992,Human Resources,Team2,Cost Effective,Associate,6,Actuals,1.333333333
5993,Human Resources,Team2,Cost Effective,Associate,6,Forecast,1.714285714
5994,Human Resources,Team2,Cost Effective,Associate,7,Actuals,2.095238095
5995,Human Resources,Team2,Cost Effective,Associate,7,Forecast,1.714285714
5996,Human Resources,Team2,Cost Effective,Associate,8,Actuals,2.095238095
5997,Human Resources,Team2,Cost Effective,Associate,8,Forecast,1.714285714
5998,Human Resources,Team2,Cost Effective,Associate,9,Actuals,2.285714286
5999,Human Resources,Team2,Cost Effective,Associate,9,Forecast,1.714285714
6000,Human Resources,Team2,Cost Effective,Associate,10,Actuals,1.904761905
6001,Human Resources,Team2,Cost Effective,Associate,10,Forecast,1.714285714
6002,Human Resources,Team2,Cost Effective,Associate,11,Actuals,1.904761905
6003,Human Resources,Team2,Cost Effective,Associate,11,Forecast,1.714285714
6004,Human Resources,Team2,Cost Effective,Associate,12,Actuals,2.095238095
6005,Human Resources,Team2,Cost Effective,Associate,12,Forecast,1.714285714
6030,Human Resources,Team2,Cost Effective,Senior Manager,1,Actuals,13.0952381
6031,Human Resources,Team2,Cost Effective,Senior Manager,1,Forecast,14.78666667
6032,Human Resources,Team2,Cost Effective,Senior Manager,2,Actuals,13.28571429
6033,Human Resources,Team2,Cost Effective,Senior Manager,2,Forecast,14.78666667
6034,Human Resources,Team2,Cost Effective,Senior Manager,3,Actuals,13.28571429
6035,Human Resources,Team2,Cost Effective,Senior Manager,3,Forecast,14.97714286
6036,Human Resources,Team2,Cost Effective,Senior Manager,4,Actuals,14.0952381
6037,Human Resources,Team2,Cost Effective,Senior Manager,4,Forecast,15.35809524
6038,Human Resources,Team2,Cost Effective,Senior Manager,5,Actuals,13.9047619
6039,Human Resources,Team2,Cost Effective,Senior Manager,5,Forecast,15.54857143
6040,Human Resources,Team2,Cost Effective,Senior Manager,6,Actuals,13.52380952
6041,Human Resources,Team2,Cost Effective,Senior Manager,6,Forecast,15.54857143
6042,Human Resources,Team2,Cost Effective,Senior Manager,7,Actuals,14.0952381
6043,Human Resources,Team2,Cost Effective,Senior Manager,7,Forecast,15.54857143
6044,Human Resources,Team2,Cost Effective,Senior Manager,8,Actuals,14.47619048
6045,Human Resources,Team2,Cost Effective,Senior Manager,8,Forecast,15.73904762
6046,Human Resources,Team2,Cost Effective,Senior Manager,9,Actuals,14.04761905
6047,Human Resources,Team2,Cost Effective,Senior Manager,9,Forecast,15.73904762
6048,Human Resources,Team2,Cost Effective,Senior Manager,10,Actuals,14.61904762
6049,Human Resources,Team2,Cost Effective,Senior Manager,10,Forecast,16.69142857
6050,Human Resources,Team2,Cost Effective,Senior Manager,11,Actuals,14.21428571
6051,Human Resources,Team2,Cost Effective,Senior Manager,11,Forecast,16.69142857
6052,Human Resources,Team2,Cost Effective,Senior Manager,12,Actuals,14.5952381
6053,Human Resources,Team2,Cost Effective,Senior Manager,12,Forecast,17.07238095
6054,Human Resources,Team2,Cost Effective,Manager,1,Actuals,31.45238095
6055,Human Resources,Team2,Cost Effective,Manager,1,Forecast,34.92952381
6056,Human Resources,Team2,Cost Effective,Manager,2,Actuals,31.47619048
6057,Human Resources,Team2,Cost Effective,Manager,2,Forecast,35.50095238
6058,Human Resources,Team2,Cost Effective,Manager,3,Actuals,30.71428571
6059,Human Resources,Team2,Cost Effective,Manager,3,Forecast,35.50095238
6060,Human Resources,Team2,Cost Effective,Manager,4,Actuals,33.11904762
6061,Human Resources,Team2,Cost Effective,Manager,4,Forecast,37.0247619
6062,Human Resources,Team2,Cost Effective,Manager,5,Actuals,32.92857143
6063,Human Resources,Team2,Cost Effective,Manager,5,Forecast,37.40571429
6064,Human Resources,Team2,Cost Effective,Manager,6,Actuals,32.73809524
6065,Human Resources,Team2,Cost Effective,Manager,6,Forecast,37.40571429
6066,Human Resources,Team2,Cost Effective,Manager,7,Actuals,31.97619048
6067,Human Resources,Team2,Cost Effective,Manager,7,Forecast,37.97714286
6068,Human Resources,Team2,Cost Effective,Manager,8,Actuals,31.78571429
6069,Human Resources,Team2,Cost Effective,Manager,8,Forecast,37.97714286
6070,Human Resources,Team2,Cost Effective,Manager,9,Actuals,31.97619048
6071,Human Resources,Team2,Cost Effective,Manager,9,Forecast,37.97714286
6072,Human Resources,Team2,Cost Effective,Manager,10,Actuals,34.07142857
6073,Human Resources,Team2,Cost Effective,Manager,10,Forecast,38.54857143
6074,Human Resources,Team2,Cost Effective,Manager,11,Actuals,33.88095238
6075,Human Resources,Team2,Cost Effective,Manager,11,Forecast,38.54857143
6076,Human Resources,Team2,Cost Effective,Manager,12,Actuals,33.38095238
6077,Human Resources,Team2,Cost Effective,Manager,12,Forecast,38.54857143
6102,Human Resources,Team2,Cost Effective,Consultant,1,Actuals,90.25238095
6103,Human Resources,Team2,Cost Effective,Consultant,1,Forecast,97.87238095
6104,Human Resources,Team2,Cost Effective,Consultant,2,Actuals,90.51904762
6105,Human Resources,Team2,Cost Effective,Consultant,2,Forecast,99.39619048
6106,Human Resources,Team2,Cost Effective,Consultant,3,Actuals,91.28095238
6107,Human Resources,Team2,Cost Effective,Consultant,3,Forecast,101.3009524
6108,Human Resources,Team2,Cost Effective,Consultant,4,Actuals,96.23333333
6109,Human Resources,Team2,Cost Effective,Consultant,4,Forecast,102.6342857
6110,Human Resources,Team2,Cost Effective,Consultant,5,Actuals,93.75714286
6111,Human Resources,Team2,Cost Effective,Consultant,5,Forecast,103.2057143
6112,Human Resources,Team2,Cost Effective,Consultant,6,Actuals,92.42380952
6113,Human Resources,Team2,Cost Effective,Consultant,6,Forecast,103.5866667
6114,Human Resources,Team2,Cost Effective,Consultant,7,Actuals,92.42380952
6115,Human Resources,Team2,Cost Effective,Consultant,7,Forecast,104.1580952
6116,Human Resources,Team2,Cost Effective,Consultant,8,Actuals,91.47142857
6117,Human Resources,Team2,Cost Effective,Consultant,8,Forecast,104.3485714
6118,Human Resources,Team2,Cost Effective,Consultant,9,Actuals,90.70952381
6119,Human Resources,Team2,Cost Effective,Consultant,9,Forecast,104.5390476
6120,Human Resources,Team2,Cost Effective,Consultant,10,Actuals,92.9952381
6121,Human Resources,Team2,Cost Effective,Consultant,10,Forecast,104.1580952
6122,Human Resources,Team2,Cost Effective,Consultant,11,Actuals,92.8047619
6123,Human Resources,Team2,Cost Effective,Consultant,11,Forecast,104.3485714
6124,Human Resources,Team2,Cost Effective,Consultant,12,Actuals,92.34761905
6125,Human Resources,Team2,Cost Effective,Consultant,12,Forecast,104.3485714
6174,Human Resources,Team2,High Cost,Analyst,1,Actuals,61.89504762
6175,Human Resources,Team2,High Cost,Analyst,1,Forecast,77.20571429
6176,Human Resources,Team2,High Cost,Analyst,2,Actuals,62.0832381
6177,Human Resources,Team2,High Cost,Analyst,2,Forecast,79.68190476
6178,Human Resources,Team2,High Cost,Analyst,3,Actuals,62.76895238
6179,Human Resources,Team2,High Cost,Analyst,3,Forecast,80.8247619
6180,Human Resources,Team2,High Cost,Analyst,4,Actuals,60.27580952
6181,Human Resources,Team2,High Cost,Analyst,4,Forecast,82.15809524
6182,Human Resources,Team2,High Cost,Analyst,5,Actuals,60.74838095
6183,Human Resources,Team2,High Cost,Analyst,5,Forecast,82.34857143
6184,Human Resources,Team2,High Cost,Analyst,6,Actuals,61.31980952
6185,Human Resources,Team2,High Cost,Analyst,6,Forecast,82.53904762
6186,Human Resources,Team2,High Cost,Analyst,7,Actuals,61.01219048
6187,Human Resources,Team2,High Cost,Analyst,7,Forecast,84.63428571
6188,Human Resources,Team2,High Cost,Analyst,8,Actuals,65.85790476
6189,Human Resources,Team2,High Cost,Analyst,8,Forecast,83.87238095
6190,Human Resources,Team2,High Cost,Analyst,9,Actuals,67.93409524
6191,Human Resources,Team2,High Cost,Analyst,9,Forecast,83.20571429
6192,Human Resources,Team2,High Cost,Analyst,10,Actuals,67.516
6193,Human Resources,Team2,High Cost,Analyst,10,Forecast,84.8247619
6194,Human Resources,Team2,High Cost,Analyst,11,Actuals,70.06361905
6195,Human Resources,Team2,High Cost,Analyst,11,Forecast,85.20571429
6196,Human Resources,Team2,High Cost,Analyst,12,Actuals,71.20647619
6197,Human Resources,Team2,High Cost,Analyst,12,Forecast,85.20571429
6222,Human Resources,Team2,High Cost,Associate,1,Actuals,7.723428571
6223,Human Resources,Team2,High Cost,Associate,1,Forecast,17.66952381
6224,Human Resources,Team2,High Cost,Associate,2,Actuals,8.485333333
6225,Human Resources,Team2,High Cost,Associate,2,Forecast,18.46
6226,Human Resources,Team2,High Cost,Associate,3,Actuals,9.866285714
6227,Human Resources,Team2,High Cost,Associate,3,Forecast,19.19904762
6228,Human Resources,Team2,High Cost,Associate,4,Actuals,10.08057143
6229,Human Resources,Team2,High Cost,Associate,4,Forecast,20.00857143
6230,Human Resources,Team2,High Cost,Associate,5,Actuals,10.84247619
6231,Human Resources,Team2,High Cost,Associate,5,Forecast,22.62761905
6232,Human Resources,Team2,High Cost,Associate,6,Actuals,11.47104762
6233,Human Resources,Team2,High Cost,Associate,6,Forecast,24.53238095
6234,Human Resources,Team2,High Cost,Associate,7,Actuals,12.23104762
6235,Human Resources,Team2,High Cost,Associate,7,Forecast,25.10380952
6236,Human Resources,Team2,High Cost,Associate,8,Actuals,11.9072381
6237,Human Resources,Team2,High Cost,Associate,8,Forecast,26.58
6238,Human Resources,Team2,High Cost,Associate,9,Actuals,12.88342857
6239,Human Resources,Team2,High Cost,Associate,9,Forecast,28.43714286
6240,Human Resources,Team2,High Cost,Associate,10,Actuals,13.4047619
6241,Human Resources,Team2,High Cost,Associate,10,Forecast,28.72285714
6242,Human Resources,Team2,High Cost,Associate,11,Actuals,13.4952381
6243,Human Resources,Team2,High Cost,Associate,11,Forecast,28.72285714
6244,Human Resources,Team2,High Cost,Associate,12,Actuals,16.18095238
6245,Human Resources,Team2,High Cost,Associate,12,Forecast,28.72285714
6270,Human Resources,Team2,High Cost,Senior Manager,1,Actuals,17.28571429
6271,Human Resources,Team2,High Cost,Senior Manager,1,Forecast,21.39047619
6272,Human Resources,Team2,High Cost,Senior Manager,2,Actuals,17.7047619
6273,Human Resources,Team2,High Cost,Senior Manager,2,Forecast,21.77142857
6274,Human Resources,Team2,High Cost,Senior Manager,3,Actuals,17.65714286
6275,Human Resources,Team2,High Cost,Senior Manager,3,Forecast,21.96190476
6276,Human Resources,Team2,High Cost,Senior Manager,4,Actuals,20.32380952
6277,Human Resources,Team2,High Cost,Senior Manager,4,Forecast,22.53333333
6278,Human Resources,Team2,High Cost,Senior Manager,5,Actuals,20.37142857
6279,Human Resources,Team2,High Cost,Senior Manager,5,Forecast,22.72380952
6280,Human Resources,Team2,High Cost,Senior Manager,6,Actuals,20.37142857
6281,Human Resources,Team2,High Cost,Senior Manager,6,Forecast,22.72380952
6282,Human Resources,Team2,High Cost,Senior Manager,7,Actuals,19.41904762
6283,Human Resources,Team2,High Cost,Senior Manager,7,Forecast,22.72380952
6284,Human Resources,Team2,High Cost,Senior Manager,8,Actuals,19.41904762
6285,Human Resources,Team2,High Cost,Senior Manager,8,Forecast,22.72380952
6286,Human Resources,Team2,High Cost,Senior Manager,9,Actuals,19.27619048
6287,Human Resources,Team2,High Cost,Senior Manager,9,Forecast,22.72380952
6288,Human Resources,Team2,High Cost,Senior Manager,10,Actuals,20.20952381
6289,Human Resources,Team2,High Cost,Senior Manager,10,Forecast,22.72380952
6290,Human Resources,Team2,High Cost,Senior Manager,11,Actuals,20.05714286
6291,Human Resources,Team2,High Cost,Senior Manager,11,Forecast,22.72380952
6292,Human Resources,Team2,High Cost,Senior Manager,12,Actuals,20.05714286
6293,Human Resources,Team2,High Cost,Senior Manager,12,Forecast,22.72380952
6294,Human Resources,Team2,High Cost,Manager,1,Actuals,51.15714286
6295,Human Resources,Team2,High Cost,Manager,1,Forecast,50.95809524
6296,Human Resources,Team2,High Cost,Manager,2,Actuals,51.0047619
6297,Human Resources,Team2,High Cost,Manager,2,Forecast,52.12
6298,Human Resources,Team2,High Cost,Manager,3,Actuals,49.93809524
6299,Human Resources,Team2,High Cost,Manager,3,Forecast,53.03428571
6300,Human Resources,Team2,High Cost,Manager,4,Actuals,50.01428571
6301,Human Resources,Team2,High Cost,Manager,4,Forecast,54.36761905
6302,Human Resources,Team2,High Cost,Manager,5,Actuals,48.40952381
6303,Human Resources,Team2,High Cost,Manager,5,Forecast,54.55809524
6304,Human Resources,Team2,High Cost,Manager,6,Actuals,48.02857143
6305,Human Resources,Team2,High Cost,Manager,6,Forecast,54.55809524
6306,Human Resources,Team2,High Cost,Manager,7,Actuals,48.54285714
6307,Human Resources,Team2,High Cost,Manager,7,Forecast,54.55809524
6308,Human Resources,Team2,High Cost,Manager,8,Actuals,49.64761905
6309,Human Resources,Team2,High Cost,Manager,8,Forecast,54.55809524
6310,Human Resources,Team2,High Cost,Manager,9,Actuals,50.26190476
6311,Human Resources,Team2,High Cost,Manager,9,Forecast,54.55809524
6312,Human Resources,Team2,High Cost,Manager,10,Actuals,50.72857143
6313,Human Resources,Team2,High Cost,Manager,10,Forecast,54.93904762
6314,Human Resources,Team2,High Cost,Manager,11,Actuals,50.74761905
6315,Human Resources,Team2,High Cost,Manager,11,Forecast,54.93904762
6316,Human Resources,Team2,High Cost,Manager,12,Actuals,51.90952381
6317,Human Resources,Team2,High Cost,Manager,12,Forecast,54.93904762
6342,Human Resources,Team2,High Cost,Consultant,1,Actuals,99.084
6343,Human Resources,Team2,High Cost,Consultant,1,Forecast,104.7828571
6344,Human Resources,Team2,High Cost,Consultant,2,Actuals,98.16971429
6345,Human Resources,Team2,High Cost,Consultant,2,Forecast,107.6019048
6346,Human Resources,Team2,High Cost,Consultant,3,Actuals,98.61257143
6347,Human Resources,Team2,High Cost,Consultant,3,Forecast,110.6114286
6348,Human Resources,Team2,High Cost,Consultant,4,Actuals,95.90780952
6349,Human Resources,Team2,High Cost,Consultant,4,Forecast,113.4685714
6350,Human Resources,Team2,High Cost,Consultant,5,Actuals,93.384
6351,Human Resources,Team2,High Cost,Consultant,5,Forecast,114.992381
6352,Human Resources,Team2,High Cost,Consultant,6,Actuals,95.04114286
6353,Human Resources,Team2,High Cost,Consultant,6,Forecast,115.3733333
6354,Human Resources,Team2,High Cost,Consultant,7,Actuals,95.85542857
6355,Human Resources,Team2,High Cost,Consultant,7,Forecast,115.9828571
6356,Human Resources,Team2,High Cost,Consultant,8,Actuals,96.2887619
6357,Human Resources,Team2,High Cost,Consultant,8,Forecast,116.3638095
6358,Human Resources,Team2,High Cost,Consultant,9,Actuals,97.92685714
6359,Human Resources,Team2,High Cost,Consultant,9,Forecast,116.7447619
6360,Human Resources,Team2,High Cost,Consultant,10,Actuals,99.54114286
6361,Human Resources,Team2,High Cost,Consultant,10,Forecast,117.1257143
6362,Human Resources,Team2,High Cost,Consultant,11,Actuals,101.6340952
6363,Human Resources,Team2,High Cost,Consultant,11,Forecast,116.7447619
6364,Human Resources,Team2,High Cost,Consultant,12,Actuals,102.643619
6365,Human Resources,Team2,High Cost,Consultant,12,Forecast,116.5542857
6390,Human Resources,Team2,Cost Effective,Manager,1,Actuals,0.761904762
6391,Human Resources,Team2,Cost Effective,Manager,1,Forecast,0.19047619
6392,Human Resources,Team2,Cost Effective,Manager,2,Actuals,0.761904762
6393,Human Resources,Team2,Cost Effective,Manager,2,Forecast,0.19047619
6394,Human Resources,Team2,Cost Effective,Manager,3,Actuals,0.761904762
6395,Human Resources,Team2,Cost Effective,Manager,3,Forecast,0.19047619
6396,Human Resources,Team2,Cost Effective,Manager,4,Actuals,0.761904762
6397,Human Resources,Team2,Cost Effective,Manager,4,Forecast,0.19047619
6398,Human Resources,Team2,Cost Effective,Manager,5,Actuals,0.761904762
6399,Human Resources,Team2,Cost Effective,Manager,5,Forecast,0.19047619
6400,Human Resources,Team2,Cost Effective,Manager,6,Actuals,0.761904762
6401,Human Resources,Team2,Cost Effective,Manager,6,Forecast,0.19047619
6402,Human Resources,Team2,Cost Effective,Manager,7,Actuals,0.761904762
6403,Human Resources,Team2,Cost Effective,Manager,7,Forecast,0.19047619
6404,Human Resources,Team2,Cost Effective,Manager,8,Actuals,0.571428571
6405,Human Resources,Team2,Cost Effective,Manager,8,Forecast,0.19047619
6406,Human Resources,Team2,Cost Effective,Manager,9,Actuals,0.571428571
6407,Human Resources,Team2,Cost Effective,Manager,9,Forecast,0.19047619
6408,Human Resources,Team2,Cost Effective,Manager,10,Actuals,0.571428571
6409,Human Resources,Team2,Cost Effective,Manager,10,Forecast,0.19047619
6410,Human Resources,Team2,Cost Effective,Manager,11,Actuals,0.571428571
6411,Human Resources,Team2,Cost Effective,Manager,11,Forecast,0.19047619
6412,Human Resources,Team2,Cost Effective,Manager,12,Actuals,0.571428571
6413,Human Resources,Team2,Cost Effective,Manager,12,Forecast,0.19047619
6438,Human Resources,Team2,Cost Effective,Consultant,1,Actuals,0.19047619
6439,Human Resources,Team2,Cost Effective,Consultant,1,Forecast,0.19047619
6440,Human Resources,Team2,Cost Effective,Consultant,2,Actuals,0.19047619
6441,Human Resources,Team2,Cost Effective,Consultant,2,Forecast,0.19047619
6442,Human Resources,Team2,Cost Effective,Consultant,3,Actuals,0.19047619
6443,Human Resources,Team2,Cost Effective,Consultant,3,Forecast,0.19047619
6444,Human Resources,Team2,Cost Effective,Consultant,4,Actuals,0.19047619
6445,Human Resources,Team2,Cost Effective,Consultant,4,Forecast,0.19047619
6446,Human Resources,Team2,Cost Effective,Consultant,5,Actuals,0.19047619
6447,Human Resources,Team2,Cost Effective,Consultant,5,Forecast,0.19047619
6448,Human Resources,Team2,Cost Effective,Consultant,6,Actuals,0.19047619
6449,Human Resources,Team2,Cost Effective,Consultant,6,Forecast,0.19047619
6450,Human Resources,Team2,Cost Effective,Consultant,7,Actuals,0.19047619
6451,Human Resources,Team2,Cost Effective,Consultant,7,Forecast,0.19047619
6452,Human Resources,Team2,Cost Effective,Consultant,8,Actuals,0.19047619
6453,Human Resources,Team2,Cost Effective,Consultant,8,Forecast,0.19047619
6454,Human Resources,Team2,Cost Effective,Consultant,9,Actuals,0.19047619
6455,Human Resources,Team2,Cost Effective,Consultant,9,Forecast,0.19047619
6456,Human Resources,Team2,Cost Effective,Consultant,10,Actuals,0.19047619
6457,Human Resources,Team2,Cost Effective,Consultant,10,Forecast,0.19047619
6458,Human Resources,Team2,Cost Effective,Consultant,11,Actuals,0.19047619
6459,Human Resources,Team2,Cost Effective,Consultant,11,Forecast,0.19047619
6460,Human Resources,Team2,Cost Effective,Consultant,12,Actuals,0.19047619
6461,Human Resources,Team2,Cost Effective,Consultant,12,Forecast,0.19047619
6462,Human Resources,Team2,High Cost,Senior Manager,1,Actuals,0.571428571
6463,Human Resources,Team2,High Cost,Senior Manager,1,Forecast,0.380952381
6464,Human Resources,Team2,High Cost,Senior Manager,2,Actuals,0.571428571
6465,Human Resources,Team2,High Cost,Senior Manager,2,Forecast,0.380952381
6466,Human Resources,Team2,High Cost,Senior Manager,3,Actuals,0.571428571
6467,Human Resources,Team2,High Cost,Senior Manager,3,Forecast,0.380952381
6468,Human Resources,Team2,High Cost,Senior Manager,4,Actuals,0.761904762
6469,Human Resources,Team2,High Cost,Senior Manager,4,Forecast,0.380952381
6470,Human Resources,Team2,High Cost,Senior Manager,5,Actuals,0.761904762
6471,Human Resources,Team2,High Cost,Senior Manager,5,Forecast,0.380952381
6472,Human Resources,Team2,High Cost,Senior Manager,6,Actuals,0.571428571
6473,Human Resources,Team2,High Cost,Senior Manager,6,Forecast,0.380952381
6474,Human Resources,Team2,High Cost,Senior Manager,7,Actuals,0.571428571
6475,Human Resources,Team2,High Cost,Senior Manager,7,Forecast,0.380952381
6476,Human Resources,Team2,High Cost,Senior Manager,8,Actuals,0.571428571
6477,Human Resources,Team2,High Cost,Senior Manager,8,Forecast,0.380952381
6478,Human Resources,Team2,High Cost,Senior Manager,9,Actuals,0.571428571
6479,Human Resources,Team2,High Cost,Senior Manager,9,Forecast,0.380952381
6480,Human Resources,Team2,High Cost,Senior Manager,10,Actuals,0.571428571
6481,Human Resources,Team2,High Cost,Senior Manager,10,Forecast,0.380952381
6482,Human Resources,Team2,High Cost,Senior Manager,11,Actuals,0.571428571
6483,Human Resources,Team2,High Cost,Senior Manager,11,Forecast,0.380952381
6484,Human Resources,Team2,High Cost,Senior Manager,12,Actuals,0.571428571
6485,Human Resources,Team2,High Cost,Senior Manager,12,Forecast,0.380952381
6486,Human Resources,Team2,High Cost,Manager,1,Actuals,1.333333333
6487,Human Resources,Team2,High Cost,Manager,1,Forecast,0.923809524
6488,Human Resources,Team2,High Cost,Manager,2,Actuals,1.142857143
6489,Human Resources,Team2,High Cost,Manager,2,Forecast,0.923809524
6490,Human Resources,Team2,High Cost,Manager,3,Actuals,1.142857143
6491,Human Resources,Team2,High Cost,Manager,3,Forecast,0.923809524
6492,Human Resources,Team2,High Cost,Manager,4,Actuals,1.115047619
6493,Human Resources,Team2,High Cost,Manager,4,Forecast,0.923809524
6494,Human Resources,Team2,High Cost,Manager,5,Actuals,1.115047619
6495,Human Resources,Team2,High Cost,Manager,5,Forecast,0.923809524
6496,Human Resources,Team2,High Cost,Manager,6,Actuals,1.30552381
6497,Human Resources,Team2,High Cost,Manager,6,Forecast,0.923809524
6498,Human Resources,Team2,High Cost,Manager,7,Actuals,1.115047619
6499,Human Resources,Team2,High Cost,Manager,7,Forecast,0.923809524
6500,Human Resources,Team2,High Cost,Manager,8,Actuals,1.115047619
6501,Human Resources,Team2,High Cost,Manager,8,Forecast,0.923809524
6502,Human Resources,Team2,High Cost,Manager,9,Actuals,1.115047619
6503,Human Resources,Team2,High Cost,Manager,9,Forecast,0.923809524
6504,Human Resources,Team2,High Cost,Manager,10,Actuals,1.115047619
6505,Human Resources,Team2,High Cost,Manager,10,Forecast,0.923809524
6506,Human Resources,Team2,High Cost,Manager,11,Actuals,1.115047619
6507,Human Resources,Team2,High Cost,Manager,11,Forecast,0.923809524
6508,Human Resources,Team2,High Cost,Manager,12,Actuals,0.924571429
6509,Human Resources,Team2,High Cost,Manager,12,Forecast,0.923809524
6534,Human Resources,Team2,High Cost,Consultant,1,Actuals,0.19047619
6535,Human Resources,Team2,High Cost,Consultant,2,Actuals,0.19047619
6536,Human Resources,Team2,High Cost,Consultant,3,Actuals,0.19047619
6549,Legal,Team2,Cost Effective,Analyst,1,Forecast,0.571428571
6550,Legal,Team2,Cost Effective,Analyst,2,Forecast,0.761904762
6551,Legal,Team2,Cost Effective,Analyst,3,Forecast,0.761904762
6552,Legal,Team2,Cost Effective,Analyst,4,Forecast,0.761904762
6553,Legal,Team2,Cost Effective,Analyst,5,Forecast,0.761904762
6554,Legal,Team2,Cost Effective,Analyst,6,Forecast,0.761904762
6555,Legal,Team2,Cost Effective,Analyst,7,Forecast,0.761904762
6556,Legal,Team2,Cost Effective,Analyst,8,Forecast,0.761904762
6557,Legal,Team2,Cost Effective,Analyst,9,Forecast,0.761904762
6558,Legal,Team2,Cost Effective,Analyst,10,Forecast,0.761904762
6559,Legal,Team2,Cost Effective,Analyst,11,Forecast,0.761904762
6560,Legal,Team2,Cost Effective,Analyst,12,Forecast,0.761904762
6561,Legal,Team2,Cost Effective,Manager,1,Forecast,0.19047619
6562,Legal,Team2,Cost Effective,Manager,2,Forecast,0.19047619
6563,Legal,Team2,Cost Effective,Manager,3,Forecast,0.19047619
6564,Legal,Team2,Cost Effective,Manager,4,Forecast,0.19047619
6565,Legal,Team2,Cost Effective,Manager,5,Forecast,0.19047619
6566,Legal,Team2,Cost Effective,Manager,6,Forecast,0.19047619
6567,Legal,Team2,Cost Effective,Manager,7,Forecast,0.19047619
6568,Legal,Team2,Cost Effective,Manager,8,Forecast,0.19047619
6569,Legal,Team2,Cost Effective,Manager,9,Forecast,0.19047619
6570,Legal,Team2,Cost Effective,Manager,10,Forecast,0.19047619
6571,Legal,Team2,Cost Effective,Manager,11,Forecast,0.19047619
6572,Legal,Team2,Cost Effective,Manager,12,Forecast,0.19047619
6585,Legal,Team2,Cost Effective,Consultant,1,Forecast,0.19047619
6586,Legal,Team2,Cost Effective,Consultant,2,Forecast,0.19047619
6587,Legal,Team2,Cost Effective,Consultant,3,Forecast,0.19047619
6588,Legal,Team2,Cost Effective,Consultant,4,Forecast,0.380952381
6589,Legal,Team2,Cost Effective,Consultant,5,Forecast,0.380952381
6590,Legal,Team2,Cost Effective,Consultant,6,Forecast,0.380952381
6591,Legal,Team2,Cost Effective,Consultant,7,Forecast,0.380952381
6592,Legal,Team2,Cost Effective,Consultant,8,Forecast,0.380952381
6593,Legal,Team2,Cost Effective,Consultant,9,Forecast,0.380952381
6594,Legal,Team2,Cost Effective,Consultant,10,Forecast,0.380952381
6595,Legal,Team2,Cost Effective,Consultant,11,Forecast,0.380952381
6596,Legal,Team2,Cost Effective,Consultant,12,Forecast,0.380952381
6605,Legal,Team2,High Cost,Senior Manager,1,Forecast,0.19047619
6606,Legal,Team2,High Cost,Senior Manager,2,Forecast,0.19047619
6607,Legal,Team2,High Cost,Senior Manager,3,Forecast,0.380952381
6608,Legal,Team2,High Cost,Senior Manager,4,Forecast,0.380952381
6609,Legal,Team2,High Cost,Senior Manager,5,Forecast,0.571428571
6610,Legal,Team2,High Cost,Senior Manager,6,Forecast,0.571428571
6611,Legal,Team2,High Cost,Senior Manager,7,Forecast,0.571428571
6612,Legal,Team2,High Cost,Senior Manager,8,Forecast,0.571428571
6613,Legal,Team2,High Cost,Senior Manager,9,Forecast,0.571428571
6614,Legal,Team2,High Cost,Senior Manager,10,Forecast,0.571428571
